Time	Open	High	Low	Close	Volume
2025.07.21 00:00	107.81	107.81	107.81	107.81	1
2025.07.21 00:01	107.755	107.77	107.753	107.77	10
2025.07.21 00:02	107.784	107.804	107.781	107.801	8
2025.07.21 00:03	107.801	107.815	107.797	107.797	5
2025.07.21 00:04	107.796	107.807	107.796	107.8	3
2025.07.21 00:05	107.801	107.802	107.769	107.802	7
2025.07.21 00:06	107.736	107.816	107.736	107.816	26
2025.07.21 00:07	107.816	107.816	107.784	107.806	25
2025.07.21 00:08	107.808	107.82	107.77	107.782	24
2025.07.21 00:09	107.782	107.782	107.774	107.774	13
2025.07.21 00:10	107.778	107.782	107.776	107.779	17
2025.07.21 00:11	107.78	107.78	107.778	107.78	3
2025.07.21 00:12	107.78	107.79	107.78	107.782	4
2025.07.21 00:13	107.78	107.79	107.78	107.78	5
2025.07.21 00:14	107.782	107.808	107.78	107.808	8
2025.07.21 00:15	107.808	107.808	107.792	107.798	18
2025.07.21 00:16	107.8	107.802	107.766	107.77	19
2025.07.21 00:17	107.77	107.798	107.77	107.79	33
2025.07.21 00:18	107.796	107.82	107.786	107.808	24
2025.07.21 00:19	107.808	107.82	107.802	107.81	11
2025.07.21 00:20	107.808	107.818	107.8	107.818	16
2025.07.21 00:21	107.818	107.82	107.786	107.786	23
2025.07.21 00:22	107.786	107.808	107.784	107.806	23
2025.07.21 00:23	107.808	107.81	107.792	107.796	32
2025.07.21 00:24	107.808	107.812	107.794	107.812	29
2025.07.21 00:25	107.812	107.812	107.792	107.792	26
2025.07.21 00:26	107.795	107.808	107.792	107.806	22
2025.07.21 00:27	107.806	107.818	107.792	107.8	27
2025.07.21 00:28	107.802	107.834	107.79	107.82	38
2025.07.21 00:29	107.818	107.855	107.814	107.844	31
2025.07.21 00:30	107.846	107.85	107.82	107.83	39
2025.07.21 00:31	107.83	107.832	107.821	107.828	22
2025.07.21 00:32	107.832	107.836	107.832	107.832	14
2025.07.21 00:33	107.832	107.834	107.828	107.828	7
2025.07.21 00:34	107.832	107.834	107.828	107.832	8
2025.07.21 00:35	107.828	107.834	107.828	107.83	24
2025.07.21 00:36	107.83	107.84	107.83	107.84	28
2025.07.21 00:37	107.842	107.842	107.834	107.835	23
2025.07.21 00:38	107.84	107.84	107.834	107.837	17
2025.07.21 00:39	107.838	107.866	107.83	107.866	34
2025.07.21 00:40	107.866	107.878	107.858	107.878	61
2025.07.21 00:41	107.88	107.895	107.87	107.886	81
2025.07.21 00:42	107.872	107.904	107.872	107.886	48
2025.07.21 00:43	107.886	107.908	107.886	107.902	34
2025.07.21 00:44	107.902	107.908	107.896	107.904	37
2025.07.21 00:45	107.904	107.906	107.888	107.888	28
2025.07.21 00:46	107.889	107.902	107.886	107.892	28
2025.07.21 00:47	107.889	107.894	107.884	107.89	32
2025.07.21 00:48	107.89	107.924	107.888	107.922	35
2025.07.21 00:49	107.922	107.954	107.92	107.94	33
2025.07.21 00:50	107.954	107.963	107.932	107.942	82
2025.07.21 00:51	107.944	107.946	107.94	107.942	30
2025.07.21 00:52	107.942	107.968	107.942	107.95	48
2025.07.21 00:53	107.95	107.96	107.946	107.951	34
2025.07.21 00:54	107.956	107.972	107.938	107.945	54
2025.07.21 00:55	107.94	107.95	107.93	107.944	37
2025.07.21 00:56	107.944	107.954	107.922	107.926	60
2025.07.21 00:57	107.926	107.946	107.904	107.906	55
2025.07.21 00:58	107.908	107.914	107.866	107.87	55
2025.07.21 00:59	107.876	107.924	107.872	107.911	51
2025.07.21 01:00	108.136	108.138	108.086	108.088	7
2025.07.21 01:01	108.092	108.122	108.088	108.116	77
2025.07.21 01:02	108.118	108.118	108.07	108.11	73
2025.07.21 01:03	108.11	108.112	108.089	108.102	48
2025.07.21 01:04	108.102	108.146	108.101	108.116	73
2025.07.21 01:05	108.117	108.136	108.094	108.101	121
2025.07.21 01:06	108.103	108.107	108.092	108.098	99
2025.07.21 01:07	108.098	108.099	108.052	108.092	85
2025.07.21 01:08	108.093	108.099	108.092	108.096	70
2025.07.21 01:09	108.096	108.102	108.096	108.098	35
2025.07.21 01:10	108.095	108.119	108.091	108.114	63
2025.07.21 01:11	108.114	108.138	108.112	108.133	78
2025.07.21 01:12	108.134	108.143	108.109	108.141	98
2025.07.21 01:13	108.142	108.156	108.136	108.153	72
2025.07.21 01:14	108.153	108.161	108.151	108.154	44
2025.07.21 01:15	108.154	108.176	108.153	108.176	110
2025.07.21 01:16	108.172	108.223	108.171	108.221	70
2025.07.21 01:17	108.223	108.288	108.22	108.263	160
2025.07.21 01:18	108.261	108.284	108.25	108.272	158
2025.07.21 01:19	108.275	108.281	108.262	108.264	98
2025.07.21 01:20	108.264	108.296	108.263	108.294	48
2025.07.21 01:21	108.285	108.299	108.268	108.272	111
2025.07.21 01:22	108.27	108.274	108.25	108.26	108
2025.07.21 01:23	108.26	108.262	108.225	108.227	62
2025.07.21 01:24	108.228	108.232	108.224	108.231	26
2025.07.21 01:25	108.232	108.266	108.224	108.252	43
2025.07.21 01:26	108.252	108.284	108.25	108.258	42
2025.07.21 01:27	108.259	108.261	108.239	108.253	39
